Geneid	A2537	A0	A10^-5	A5x10-5	A10^-4	A10^-3	A2x10^-3	A5x10^-3	B2537	B0	B10^-5	B5x10-5	B10^-4	B10^-3	B2x10^-3	B5x10^-3	C2537	C0	C10^-5	C5x10-5	C10^-4	C10^-3	C2x10^-3	C5x10^-3
IGR:(CDS,b0118,acnB,bifunctional_aconitate_hydratase_22F2-methylisocitrate_dehydratase,cds113,+,2597/CDS,b0119,yacL,UPF0231_family_protein,cds114,+,362):+:414:NC_000913.3	71	149	468	428	98	632	371	247	140	39	32	266	254	546	563	437	143	210	349	298	340	368	189	134
AS_IGR:(CDS,b0118,acnB,bifunctional_aconitate_hydratase_22F2-methylisocitrate_dehydratase,cds113,+,2597/CDS,b0119,yacL,UPF0231_family_protein,cds114,+,362):+:414:NC_000913.3	0	0	3	2	3	3	6	1	3	0	0	3	1	3	1	1	2	0	4	1	2	1	1	2
CDS:b0119:yacL:UPF0231_family_protein:cds114:+:362:NC_000913.3	571	293	404	674	305	511	585	710	782	52	31	545	410	614	684	972	725	250	367	552	604	615	436	541
AS_CDS:b0119:yacL:UPF0231_family_protein:cds114:+:362:NC_000913.3	50	55	65	99	18	82	108	66	72	7	3	105	27	123	105	38	73	27	83	76	97	79	59	50
CDS:b0120:speD:S-adenosylmethionine_decarboxylase:cds115:-:794:NC_000913.3	520	660	879	1072	195	999	1089	701	693	81	59	991	337	1440	1252	905	775	369	922	926	1101	859	674	587
AS_CDS:b0120:speD:S-adenosylmethionine_decarboxylase:cds115:-:794:NC_000913.3	153	89	146	196	71	194	253	232	238	24	15	165	96	259	226	538	263	106	167	188	200	241	166	206
CDS:b0121:speE:spermidine_synthase_28putrescine_aminopropyltransferase29:cds116:-:866:NC_000913.3	330	448	641	749	105	698	786	449	452	50	44	708	213	916	861	664	536	256	520	702	704	606	429	328
AS_CDS:b0121:speE:spermidine_synthase_28putrescine_aminopropyltransferase29:cds116:-:866:NC_000913.3	16	23	31	37	9	45	30	18	34	1	5	37	22	60	36	37	30	15	25	20	23	34	48	26
IGR:(CDS,b0121,speE,spermidine_synthase_28putrescine_aminopropyltransferase29,cds116,-,866/CDS,b0122,yacC,PulS_OutS_family_protein,cds117,-,347):+:399:NC_000913.3	6	8	10	8	2	17	6	6	6	1	0	11	1	13	6	2	6	3	5	12	7	8	11	4
AS_IGR:(CDS,b0121,speE,spermidine_synthase_28putrescine_aminopropyltransferase29,cds116,-,866/CDS,b0122,yacC,PulS_OutS_family_protein,cds117,-,347):+:399:NC_000913.3	43	50	71	115	8	79	69	54	58	4	4	79	25	116	142	48	73	19	56	66	83	105	89	71
CDS:b0122:yacC:PulS_OutS_family_protein:cds117:-:347:NC_000913.3	609	733	922	1380	160	1242	1066	781	1105	72	36	1290	362	1633	1867	864	1201	209	973	1121	1314	1493	1115	945
AS_CDS:b0122:yacC:PulS_OutS_family_protein:cds117:-:347:NC_000913.3	11	12	37	38	12	31	21	18	27	10	4	38	12	42	66	34	41	15	31	25	34	33	35	21
IGR:(CDS,b0122,yacC,PulS_OutS_family_protein,cds117,-,347/CDS,b0123,cueO,multicopper_oxidase_28laccase29,cds118,+,1550):+:1602:NC_000913.3	5	0	2	3	0	1	3	1	2	1	0	4	0	0	7	11	3	1	5	2	7	3	1	3
AS_IGR:(CDS,b0122,yacC,PulS_OutS_family_protein,cds117,-,347/CDS,b0123,cueO,multicopper_oxidase_28laccase29,cds118,+,1550):+:1602:NC_000913.3	5	6	9	8	2	12	12	8	12	1	0	16	4	13	16	253	14	4	8	12	11	12	10	9
CDS:b0123:cueO:multicopper_oxidase_28laccase29:cds118:+:1550:NC_000913.3	341	145	186	316	34	296	346	355	483	6	11	270	70	311	341	348	551	32	176	269	371	330	297	352
AS_CDS:b0123:cueO:multicopper_oxidase_28laccase29:cds118:+:1550:NC_000913.3	24	2	9	11	3	10	13	30	30	3	0	11	3	16	22	203	27	3	4	16	15	17	18	41
IGR:(CDS,b0123,cueO,multicopper_oxidase_28laccase29,cds118,+,1550/CDS,b0124,gcd,glucose_dehydrogenase,cds119,-,2390):+:2442:NC_000913.3	34	20	28	30	5	22	48	32	55	3	1	27	6	31	39	52	66	4	26	32	28	35	37	40
AS_IGR:(CDS,b0123,cueO,multicopper_oxidase_28laccase29,cds118,+,1550/CDS,b0124,gcd,glucose_dehydrogenase,cds119,-,2390):+:2442:NC_000913.3	68	12	16	36	6	46	51	110	110	4	1	43	26	31	56	60	90	7	18	37	33	39	50	69
CDS:b0124:gcd:glucose_dehydrogenase:cds119:-:2390:NC_000913.3	1280	140	186	455	108	353	644	1145	1803	23	13	441	198	414	671	1260	1866	93	218	391	580	653	808	1211
AS_CDS:b0124:gcd:glucose_dehydrogenase:cds119:-:2390:NC_000913.3	19	14	14	30	2	31	40	29	60	2	0	25	7	47	38	128	60	19	30	25	31	33	37	54
IGR:(CDS,b0124,gcd,glucose_dehydrogenase,cds119,-,2390/CDS,b0125,hpt,hypoxanthine_phosphoribosyltransferase,cds120,+,536):+:588:NC_000913.3	12	18	17	22	3	24	17	18	32	2	0	20	10	21	41	14	25	4	19	15	19	24	18	11
AS_IGR:(CDS,b0124,gcd,glucose_dehydrogenase,cds119,-,2390/CDS,b0125,hpt,hypoxanthine_phosphoribosyltransferase,cds120,+,536):+:588:NC_000913.3	31	6	6	15	3	8	18	24	62	2	1	15	8	15	23	150	58	4	7	19	15	19	23	22
CDS:b0125:hpt:hypoxanthine_phosphoribosyltransferase:cds120:+:536:NC_000913.3	362	303	411	523	76	612	668	469	515	23	13	353	166	739	783	467	466	110	357	382	354	568	442	383
AS_CDS:b0125:hpt:hypoxanthine_phosphoribosyltransferase:cds120:+:536:NC_000913.3	118	80	102	139	34	99	126	87	158	18	16	126	66	142	202	176	175	71	120	97	109	129	106	105
CDS:b0126:can:carbonic_anhydrase:cds121:-:662:NC_000913.3	1254	877	1119	1406	400	1111	1361	858	1642	171	148	1274	705	1523	1808	1300	1546	625	1142	983	1123	1289	874	840
AS_CDS:b0126:can:carbonic_anhydrase:cds121:-:662:NC_000913.3	396	260	379	525	65	503	550	443	636	26	21	420	141	658	656	712	586	99	347	427	444	543	405	452
IGR:(CDS,b0126,can,carbonic_anhydrase,cds121,-,662/CDS,b0127,yadG,putative_ABC_superfamily_transporter_ATP-binding_subunit,cds122,+,926):+:978:NC_000913.3	24	7	7	23	2	19	19	16	27	1	1	21	3	24	24	39	32	2	13	19	29	26	17	21
AS_IGR:(CDS,b0126,can,carbonic_anhydrase,cds121,-,662/CDS,b0127,yadG,putative_ABC_superfamily_transporter_ATP-binding_subunit,cds122,+,926):+:978:NC_000913.3	7	4	6	5	1	5	4	4	5	2	2	6	5	6	7	74	7	2	6	3	3	6	4	4
CDS:b0127:yadG:putative_ABC_superfamily_transporter_ATP-binding_subunit:cds122:+:926:NC_000913.3	238	185	241	343	53	256	292	266	321	19	11	267	97	301	316	381	359	42	219	236	293	282	237	250
AS_CDS:b0127:yadG:putative_ABC_superfamily_transporter_ATP-binding_subunit:cds122:+:926:NC_000913.3	4	8	12	9	1	2	9	4	6	3	2	13	8	4	6	147	4	2	11	4	12	4	6	0
CDS:b0128:yadH:inner_membrane_putative_ABC_superfamily_transporter_permease:cds123:+:770:NC_000913.3	396	320	402	740	126	557	519	521	768	54	34	588	310	650	676	441	701	195	416	514	749	468	339	422
AS_CDS:b0128:yadH:inner_membrane_putative_ABC_superfamily_transporter_permease:cds123:+:770:NC_000913.3	5	6	6	11	2	9	13	13	7	2	0	7	4	14	10	4	13	4	4	3	10	11	14	8
IGR:(CDS,b0128,yadH,inner_membrane_putative_ABC_superfamily_transporter_permease,cds123,+,770/CDS,b0129,yadI,putative_PTS_Enzyme_IIA,cds124,+,440):+:492:NC_000913.3	22	21	29	49	7	40	34	34	55	2	2	39	18	50	50	64	48	12	32	41	50	34	25	31
AS_IGR:(CDS,b0128,yadH,inner_membrane_putative_ABC_superfamily_transporter_permease,cds123,+,770/CDS,b0129,yadI,putative_PTS_Enzyme_IIA,cds124,+,440):+:492:NC_000913.3	1	2	1	2	0	2	2	1	1	0	0	3	1	5	4	1	2	0	1	1	4	4	1	1
CDS:b0129:yadI:putative_PTS_Enzyme_IIA:cds124:+:440:NC_000913.3	223	627	984	1212	171	612	539	321	405	71	58	959	351	771	564	566	408	281	803	835	939	511	319	278
AS_CDS:b0129:yadI:putative_PTS_Enzyme_IIA:cds124:+:440:NC_000913.3	8	13	29	43	4	19	49	12	28	2	2	24	7	31	53	19	19	21	19	34	19	19	17	18
IGR:(CDS,b0129,yadI,putative_PTS_Enzyme_IIA,cds124,+,440/CDS,b0130,yadE,putative_polysaccharide_deacetylase_lipoprotein,cds125,+,1229):+:1281:NC_000913.3	6	12	17	21	5	17	10	9	14	3	2	22	7	15	12	8	13	11	16	19	16	15	8	9
AS_IGR:(CDS,b0129,yadI,putative_PTS_Enzyme_IIA,cds124,+,440/CDS,b0130,yadE,putative_polysaccharide_deacetylase_lipoprotein,cds125,+,1229):+:1281:NC_000913.3	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0
CDS:b0130:yadE:putative_polysaccharide_deacetylase_lipoprotein:cds125:+:1229:NC_000913.3	205	162	254	307	81	286	284	256	360	30	24	373	95	330	295	433	366	166	249	253	256	281	186	245
AS_CDS:b0130:yadE:putative_polysaccharide_deacetylase_lipoprotein:cds125:+:1229:NC_000913.3	394	441	485	716	127	590	562	429	526	62	30	581	219	708	794	240	419	242	472	513	507	627	360	280
CDS:b0131:panD:aspartate_1-decarboxylase:cds126:-:380:NC_000913.3	2070	2343	2685	3944	724	3047	2700	2023	2869	289	233	3326	1369	3764	4284	1944	2440	1120	2391	2793	2649	3426	2045	1622
AS_CDS:b0131:panD:aspartate_1-decarboxylase:cds126:-:380:NC_000913.3	36	55	68	90	12	83	68	49	80	5	6	70	40	157	115	80	87	36	56	52	56	76	61	58
IGR:(CDS,b0131,panD,aspartate_1-decarboxylase,cds126,-,380/CDS,b0132,yadD,transposase_31_family_protein,cds127,+,902):+:954:NC_000913.3	1	1	3	6	0	3	3	2	5	0	0	4	3	7	6	20	5	1	5	3	9	4	3	1
AS_IGR:(CDS,b0131,panD,aspartate_1-decarboxylase,cds126,-,380/CDS,b0132,yadD,transposase_31_family_protein,cds127,+,902):+:954:NC_000913.3	135	186	245	304	71	288	218	157	233	21	22	324	158	349	340	1014	233	80	212	286	220	284	148	137
CDS:b0132:yadD:transposase_31_family_protein:cds127:+:902:NC_000913.3	102	139	246	304	132	278	231	164	197	38	17	294	228	322	277	98	150	169	237	258	258	250	157	147
AS_CDS:b0132:yadD:transposase_31_family_protein:cds127:+:902:NC_000913.3	75	54	96	104	25	118	124	83	75	8	7	123	33	135	171	294	125	51	132	104	133	135	87	78
IGR:(CDS,b0132,yadD,transposase_31_family_protein,cds127,+,902/CDS,b0133,panC,pantothenate_synthetase,cds128,-,851):+:903:NC_000913.3	6	13	21	28	10	19	15	13	13	4	2	27	17	24	17	7	13	10	23	22	25	19	8	9
AS_IGR:(CDS,b0132,yadD,transposase_31_family_protein,cds127,+,902/CDS,b0133,panC,pantothenate_synthetase,cds128,-,851):+:903:NC_000913.3	20	22	31	40	9	34	27	25	23	2	1	32	13	37	34	11	22	14	30	30	35	34	19	18
CDS:b0133:panC:pantothenate_synthetase:cds128:-:851:NC_000913.3	742	803	1111	1417	277	1336	1241	968	805	71	84	974	461	1509	1284	949	903	473	1050	1062	1200	1279	861	690
AS_CDS:b0133:panC:pantothenate_synthetase:cds128:-:851:NC_000913.3	87	107	150	188	60	174	150	113	121	22	18	207	114	222	178	271	133	100	186	205	199	177	92	114
CDS:b0134:panB:3-methyl-2-oxobutanoate_hydroxymethyltransferase:cds129:-:794:NC_000913.3	373	421	617	741	267	872	942	573	506	64	47	606	361	998	925	550	508	392	541	620	701	827	561	490
AS_CDS:b0134:panB:3-methyl-2-oxobutanoate_hydroxymethyltransferase:cds129:-:794:NC_000913.3	14	10	16	18	7	36	24	29	31	1	3	28	19	41	28	33	23	13	20	15	21	25	22	17
IGR:(CDS,b0134,panB,3-methyl-2-oxobutanoate_hydroxymethyltransferase,cds129,-,794/CDS,b0135,yadC,putative_fimbrial-like_adhesin_protein,cds130,-,1238):+:1290:NC_000913.3	39	15	34	44	18	61	28	59	117	6	11	58	34	46	21	24	70	10	29	42	54	43	9	11
AS_IGR:(CDS,b0134,panB,3-methyl-2-oxobutanoate_hydroxymethyltransferase,cds129,-,794/CDS,b0135,yadC,putative_fimbrial-like_adhesin_protein,cds130,-,1238):+:1290:NC_000913.3	14	14	14	23	9	19	17	13	29	4	1	25	15	25	30	71	19	10	12	19	16	23	15	14
CDS:b0135:yadC:putative_fimbrial-like_adhesin_protein:cds130:-:1238:NC_000913.3	97	127	98	204	55	76	57	64	197	43	19	218	110	128	119	318	168	94	111	178	162	66	47	96
AS_CDS:b0135:yadC:putative_fimbrial-like_adhesin_protein:cds130:-:1238:NC_000913.3	28	32	38	47	25	56	37	38	90	7	8	54	32	59	52	133	74	13	34	70	50	59	25	31
CDS:b0136:yadK:putative_fimbrial-like_adhesin_protein:cds131:-:596:NC_000913.3	10	14	18	37	1	14	12	18	24	3	7	25	2	12	12	17	29	11	21	25	27	5	2	7
AS_CDS:b0136:yadK:putative_fimbrial-like_adhesin_protein:cds131:-:596:NC_000913.3	2	3	2	5	0	6	2	6	2	0	1	17	2	2	2	3	4	1	2	3	1	3	7	3
CDS:b0137:yadL:putative_fimbrial-like_adhesin_protein:cds132:-:605:NC_000913.3	6	11	23	28	2	5	11	6	18	5	0	27	7	19	17	10	21	9	10	19	18	6	11	11
AS_CDS:b0137:yadL:putative_fimbrial-like_adhesin_protein:cds132:-:605:NC_000913.3	0	14	12	25	7	8	13	4	16	2	9	13	1	13	34	9	10	7	10	11	19	5	3	4
CDS:b0138:yadM:putative_fimbrial-like_adhesin_protein:cds133:-:569:NC_000913.3	4	9	16	5	2	7	5	3	12	1	0	17	7	12	17	14	6	12	7	5	13	1	2	3
AS_CDS:b0138:yadM:putative_fimbrial-like_adhesin_protein:cds133:-:569:NC_000913.3	0	5	4	5	0	0	2	6	3	0	8	16	1	1	0	4	11	4	7	1	7	1	1	2
CDS:b0139:htrE:putative_outer_membrane_usher_protein:cds134:-:2597:NC_000913.3	16	13	25	18	1	11	18	13	20	3	3	23	8	24	23	27	20	11	17	17	19	10	6	7
AS_CDS:b0139:htrE:putative_outer_membrane_usher_protein:cds134:-:2597:NC_000913.3	8	11	22	20	4	15	12	7	21	13	5	29	11	18	7	21	21	16	23	24	15	17	6	10
CDS:b0140:yadV:putative_periplasmic_pilin_chaperone:cds135:-:740:NC_000913.3	0	5	5	2	0	0	3	0	1	0	0	4	2	3	6	2	2	2	5	0	1	3	0	0
AS_CDS:b0140:yadV:putative_periplasmic_pilin_chaperone:cds135:-:740:NC_000913.3	11	78	168	111	17	34	18	7	55	22	19	122	41	35	57	33	74	53	105	120	119	25	17	20
IGR:(CDS,b0140,yadV,putative_periplasmic_pilin_chaperone,cds135,-,740/CDS,b0141,yadN,putative_fimbrial-like_adhesin_protein,cds136,-,584):+:636:NC_000913.3	5	27	63	41	5	13	4	3	10	6	6	46	15	8	13	3	20	20	34	43	42	6	5	4
AS_IGR:(CDS,b0140,yadV,putative_periplasmic_pilin_chaperone,cds135,-,740/CDS,b0141,yadN,putative_fimbrial-like_adhesin_protein,cds136,-,584):+:636:NC_000913.3	3	2	3	5	0	2	1	2	4	0	0	4	3	3	3	2	4	2	1	7	7	2	1	2
CDS:b0141:yadN:putative_fimbrial-like_adhesin_protein:cds136:-:584:NC_000913.3	20	10	16	19	3	9	6	10	23	1	1	20	10	9	22	15	19	5	2	24	28	8	10	12
AS_CDS:b0141:yadN:putative_fimbrial-like_adhesin_protein:cds136:-:584:NC_000913.3	5	4	9	6	4	1	1	3	3	1	0	6	2	3	5	18	4	3	3	2	5	6	0	6
IGR:(CDS,b0141,yadN,putative_fimbrial-like_adhesin_protein,cds136,-,584/CDS,b0142,folK,2-amino-4-hydroxy-6-hydroxymethyldihyropteridine_pyrophosphokinase,cds137,-,479):+:531:NC_000913.3	1	1	3	2	1	2	2	0	7	0	1	2	1	2	1	1	5	2	0	0	5	0	0	3
AS_IGR:(CDS,b0141,yadN,putative_fimbrial-like_adhesin_protein,cds136,-,584/CDS,b0142,folK,2-amino-4-hydroxy-6-hydroxymethyldihyropteridine_pyrophosphokinase,cds137,-,479):+:531:NC_000913.3	18	9	7	25	1	24	21	28	54	0	0	47	11	50	58	22	42	6	22	24	45	31	28	31
CDS:b0142:folK:2-amino-4-hydroxy-6-hydroxymethyldihyropteridine_pyrophosphokinase:cds137:-:479:NC_000913.3	57	47	62	83	5	199	213	132	87	4	8	69	11	255	238	138	91	20	66	66	81	123	129	91
AS_CDS:b0142:folK:2-amino-4-hydroxy-6-hydroxymethyldihyropteridine_pyrophosphokinase:cds137:-:479:NC_000913.3	4	17	17	27	2	18	7	6	11	11	8	34	7	14	28	7	15	25	14	22	18	18	8	10
CDS:b0143:pcnB:poly28A29_polymerase:cds138:-:1397:NC_000913.3	277	192	306	373	35	726	917	578	368	21	18	320	85	908	890	560	438	54	286	309	379	556	528	427
AS_CDS:b0143:pcnB:poly28A29_polymerase:cds138:-:1397:NC_000913.3	156	38	37	111	13	111	155	187	193	5	2	92	35	98	107	176	251	16	43	42	125	118	124	160
IGR:(CDS,b0143,pcnB,poly28A29_polymerase,cds138,-,1397/CDS,b0144,gluQ,glutamyl-Q_tRNA28Asp29_synthetase,cds139,-,926):+:978:NC_000913.3	1	1	1	1	0	0	1	1	1	0	0	1	0	1	0	3	3	0	1	1	1	1	1	1
AS_IGR:(CDS,b0143,pcnB,poly28A29_polymerase,cds138,-,1397/CDS,b0144,gluQ,glutamyl-Q_tRNA28Asp29_synthetase,cds139,-,926):+:978:NC_000913.3	4	2	2	4	0	6	7	5	6	0	0	4	1	7	9	5	5	0	4	5	5	6	6	5
CDS:b0144:gluQ:glutamyl-Q_tRNA28Asp29_synthetase:cds139:-:926:NC_000913.3	476	338	527	729	129	542	579	566	754	29	32	624	184	625	752	592	685	123	399	487	567	600	532	597
AS_CDS:b0144:gluQ:glutamyl-Q_tRNA28Asp29_synthetase:cds139:-:926:NC_000913.3	59	56	74	109	36	75	80	74	98	7	5	92	57	102	73	77	97	49	70	68	109	92	65	78
CDS:b0145:dksA:transcriptional_regulator_of_rRNA_transcription2C_DnaK_suppressor_protein:cds140:-:455:NC_000913.3	2538	3083	4237	5903	759	3416	3655	3051	3937	237	177	4620	1476	4593	5638	3217	4124	1046	3012	4041	4411	3581	2766	2573
AS_CDS:b0145:dksA:transcriptional_regulator_of_rRNA_transcription2C_DnaK_suppressor_protein:cds140:-:455:NC_000913.3	54	66	63	105	14	65	85	56	71	10	10	64	38	120	128	96	89	21	47	79	80	72	40	47
IGR:(CDS,b0145,dksA,transcriptional_regulator_of_rRNA_transcription2C_DnaK_suppressor_protein,cds140,-,455/CDS,b0146,sfsA,sugar_fermentation_stimulation_protein_A,cds141,-,704):+:756:NC_000913.3	10	8	15	16	9	14	16	17	27	1	1	23	15	19	13	20	25	9	14	13	15	11	12	14
AS_IGR:(CDS,b0145,dksA,transcriptional_regulator_of_rRNA_transcription2C_DnaK_suppressor_protein,cds140,-,455/CDS,b0146,sfsA,sugar_fermentation_stimulation_protein_A,cds141,-,704):+:756:NC_000913.3	477	272	413	674	159	347	411	509	743	31	29	603	342	453	527	940	862	182	323	518	640	482	424	485
CDS:b0146:sfsA:sugar_fermentation_stimulation_protein_A:cds141:-:704:NC_000913.3	1355	842	1207	1862	490	1040	1335	1399	2304	105	86	1794	1193	1271	1702	2767	2123	457	966	1662	1855	1316	1184	1323
AS_CDS:b0146:sfsA:sugar_fermentation_stimulation_protein_A:cds141:-:704:NC_000913.3	34	35	27	35	8	30	31	35	55	4	0	47	26	30	42	98	65	14	25	26	43	31	39	48
CDS:b0147:ligT:227-527_RNA_ligase:cds142:-:530:NC_000913.3	69	98	113	158	49	151	117	64	112	16	4	159	92	149	166	113	110	64	90	149	114	121	90	85
AS_CDS:b0147:ligT:227-527_RNA_ligase:cds142:-:530:NC_000913.3	19	56	68	54	22	48	33	45	26	24	17	65	30	60	60	42	41	99	107	89	59	28	43	38
IGR:(CDS,b0147,ligT,227-527_RNA_ligase,cds142,-,530/CDS,b0148,hrpB,putative_ATP-dependent_helicase,cds143,+,2429):+:2481:NC_000913.3	4	3	5	7	1	5	5	6	4	1	0	3	2	6	9	5	4	2	5	4	6	4	5	3
AS_IGR:(CDS,b0147,ligT,227-527_RNA_ligase,cds142,-,530/CDS,b0148,hrpB,putative_ATP-dependent_helicase,cds143,+,2429):+:2481:NC_000913.3	0	1	1	1	0	1	1	1	1	0	0	2	1	1	1	6	1	0	1	1	1	1	1	1
CDS:b0148:hrpB:putative_ATP-dependent_helicase:cds143:+:2429:NC_000913.3	266	245	341	516	135	488	565	448	393	36	23	379	214	532	555	433	408	228	322	400	488	487	389	415
AS_CDS:b0148:hrpB:putative_ATP-dependent_helicase:cds143:+:2429:NC_000913.3	6	5	15	9	3	15	17	11	10	7	0	23	14	18	17	48	21	4	17	21	21	9	18	11
IGR:(CDS,b0148,hrpB,putative_ATP-dependent_helicase,cds143,+,2429/CDS,b0149,mrcB,fused_glycosyl_transferase_and_transpeptidase,cds144,+,2534):+:2586:NC_000913.3	100	71	88	155	50	143	153	124	133	7	7	109	77	166	180	109	127	45	88	127	165	130	88	120
AS_IGR:(CDS,b0148,hrpB,putative_ATP-dependent_helicase,cds143,+,2429/CDS,b0149,mrcB,fused_glycosyl_transferase_and_transpeptidase,cds144,+,2534):+:2586:NC_000913.3	7	3	6	5	0	14	11	4	6	0	0	7	2	9	18	7	8	7	9	9	6	8	8	7
CDS:b0149:mrcB:fused_glycosyl_transferase_and_transpeptidase:cds144:+:2534:NC_000913.3	727	485	616	885	131	998	1100	1001	1041	46	45	634	256	1273	1437	1200	1048	243	592	669	963	1108	779	841
AS_CDS:b0149:mrcB:fused_glycosyl_transferase_and_transpeptidase:cds144:+:2534:NC_000913.3	85	80	116	164	52	121	116	105	141	25	26	245	117	137	212	104	138	58	126	174	157	157	117	80
IGR:(CDS,b0149,mrcB,fused_glycosyl_transferase_and_transpeptidase,cds144,+,2534/CDS,b0150,fhuA,ferrichrome_outer_membrane_transporter,cds145,+,2243):+:2295:NC_000913.3	36	21	34	41	14	56	54	48	57	3	3	39	31	69	95	164	45	13	30	48	46	52	40	36
AS_IGR:(CDS,b0149,mrcB,fused_glycosyl_transferase_and_transpeptidase,cds144,+,2534/CDS,b0150,fhuA,ferrichrome_outer_membrane_transporter,cds145,+,2243):+:2295:NC_000913.3	88	81	118	199	163	165	161	123	234	18	29	222	334	208	452	141	177	37	69	136	192	231	106	93
CDS:b0150:fhuA:ferrichrome_outer_membrane_transporter:cds145:+:2243:NC_000913.3	1823	1918	2521	3951	1475	2305	2495	2165	2558	221	272	3120	2488	2967	3579	2559	2707	1149	2107	3277	3842	2887	2220	1989
AS_CDS:b0150:fhuA:ferrichrome_outer_membrane_transporter:cds145:+:2243:NC_000913.3	34	41	122	81	23	70	56	55	58	12	3	87	62	108	83	224	71	65	73	71	71	85	43	43
CDS:b0151:fhuC:iron-hydroxamate_transporter_subunit:cds146:+:797:NC_000913.3	247	216	281	413	94	364	366	320	360	19	17	313	162	459	522	1076	391	89	235	319	475	434	347	303
AS_CDS:b0151:fhuC:iron-hydroxamate_transporter_subunit:cds146:+:797:NC_000913.3	5	2	6	4	0	2	8	2	5	1	4	4	5	10	12	3	1	5	5	7	6	4	5	4
CDS:b0152:fhuD:iron-hydroxamate_transporter_subunit:cds147:+:890:NC_000913.3	87	57	79	124	22	141	133	111	121	3	14	76	35	212	242	204	112	29	102	102	148	180	136	119
AS_CDS:b0152:fhuD:iron-hydroxamate_transporter_subunit:cds147:+:890:NC_000913.3	1	1	0	2	2	2	2	6	6	0	0	5	0	3	1	1	2	6	10	1	3	4	5	1
CDS:b0153:fhuB:fused_iron-hydroxamate_transporter_subunits_of_ABC_superfamily:_membrane_components:cds148:+:1982:NC_000913.3	61	31	52	65	9	172	191	141	89	4	3	42	17	192	245	208	79	15	46	48	91	249	146	130
AS_CDS:b0153:fhuB:fused_iron-hydroxamate_transporter_subunits_of_ABC_superfamily:_membrane_components:cds148:+:1982:NC_000913.3	62	63	104	143	37	148	130	102	83	7	13	116	52	163	173	57	84	81	109	96	138	133	116	84
IGR:(CDS,b0153,fhuB,fused_iron-hydroxamate_transporter_subunits_of_ABC_superfamily,_membrane_components,cds148,+,1982/CDS,b0154,hemL,glutamate-1-semialdehyde_aminotransferase_28aminomutase29,cds149,-,1280):+:1332:NC_000913.3	4	2	3	11	0	13	12	4	4	0	0	6	1	6	12	15	5	2	3	9	10	10	7	5
AS_IGR:(CDS,b0153,fhuB,fused_iron-hydroxamate_transporter_subunits_of_ABC_superfamily,_membrane_components,cds148,+,1982/CDS,b0154,hemL,glutamate-1-semialdehyde_aminotransferase_28aminomutase29,cds149,-,1280):+:1332:NC_000913.3	81	84	139	196	45	179	161	136	112	10	9	130	73	186	215	71	118	48	123	139	194	167	145	132
CDS:b0154:hemL:glutamate-1-semialdehyde_aminotransferase_28aminomutase29:cds149:-:1280:NC_000913.3	372	460	626	855	188	804	917	603	437	76	45	669	1346	1023	1028	651	506	255	642	677	832	710	594	521
AS_CDS:b0154:hemL:glutamate-1-semialdehyde_aminotransferase_28aminomutase29:cds149:-:1280:NC_000913.3	19	25	38	41	10	42	39	22	36	12	5	35	38	43	47	54	17	8	17	21	41	35	20	19
IGR:(CDS,b0154,hemL,glutamate-1-semialdehyde_aminotransferase_28aminomutase29,cds149,-,1280/CDS,b0155,clcA,H282B292FCl28-29_exchange_transporter,cds150,+,1421):+:1473:NC_000913.3	472	138	201	391	115	218	415	417	1506	23	18	709	247	319	646	321	1244	86	147	474	538	444	413	604
AS_IGR:(CDS,b0154,hemL,glutamate-1-semialdehyde_aminotransferase_28aminomutase29,cds149,-,1280/CDS,b0155,clcA,H282B292FCl28-29_exchange_transporter,cds150,+,1421):+:1473:NC_000913.3	28	39	50	54	25	49	66	40	49	14	8	58	30	64	96	107	40	37	57	54	52	36	35	37
CDS:b0155:clcA:H282B292FCl28-29_exchange_transporter:cds150:+:1421:NC_000913.3	930	368	523	885	216	627	875	869	2060	46	46	1075	457	819	945	1790	1953	194	446	848	1138	845	794	1001
AS_CDS:b0155:clcA:H282B292FCl28-29_exchange_transporter:cds150:+:1421:NC_000913.3	4	1	10	12	0	8	9	12	3	1	0	13	6	12	14	67	3	12	11	14	5	8	7	2
IGR:(CDS,b0155,clcA,H282B292FCl28-29_exchange_transporter,cds150,+,1421/CDS,b0156,erpA,iron-sulfur_cluster_insertion_protein,cds151,+,344):+:396:NC_000913.3	68	110	155	151	72	104	89	65	153	32	16	186	161	131	180	52	130	82	108	156	146	90	76	67
AS_IGR:(CDS,b0155,clcA,H282B292FCl28-29_exchange_transporter,cds150,+,1421/CDS,b0156,erpA,iron-sulfur_cluster_insertion_protein,cds151,+,344):+:396:NC_000913.3	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1
CDS:b0156:erpA:iron-sulfur_cluster_insertion_protein:cds151:+:344:NC_000913.3	2623	4148	5662	7171	7021	3326	2959	2279	4933	1335	869	7688	10234	4207	4599	2244	4151	5528	4543	6990	5483	3129	2444	2235
AS_CDS:b0156:erpA:iron-sulfur_cluster_insertion_protein:cds151:+:344:NC_000913.3	9	15	30	26	9	41	34	32	27	2	2	16	10	57	40	21	17	10	21	41	48	48	18	26
